1190030	±ü¿¬Ä®±ü¿¬¡Êµì¡Ë¡ö	4210	13931	200207291200	201105121300
1190031	±ü¿¬Ä®±ü¿¬¡Êµì£²¡Ë¡ö	4210	13931	201105121300	202404241200
1190032	±ü¿¬Ä®±ü¿¬¡ö	4210	13931	202404241200	
1190070	±ü¿¬Ä®±ü¿¬¡ÊÎ×»þ¡Ë	4210	13931	199307151700	199504131500
1200020	¿¼Àî»Ô£±¾ò¡ö	4343	14203	200603011200	
1200070	ÂëÇñÄÌÊó½ê	4354	14206	195910019999	197501259999
1200130	ËåÇØµíÄ®ËåÇØµí¡Êµì¡Ë¡ö	4342	14158	200207291200	201105121300
1200131	ËåÇØµíÄ®ËåÇØµí¡ö	4342	14158	201105121300	
1200230	ÃáÉãÊÌÄ®Ìò¾ì¡Êµì¡Ë¡ö	4346	14157	200207291200	201105121300
1200231	ÃáÉãÊÌÄ®Ìò¾ì¡ö	4346	14157	201105121300	
1200300	ËÌÎµÄ®ÎµÀ¾	4345	14143	199407151200	
1200330	ËÌÎµÄ®ÏÂ¡Êµì¡Ë¡ö	4344	14153	200207291200	201105121300
1200331	ËÌÎµÄ®ÏÂ¡ö	4344	14153	201105121300	
1200420	¾ÂÅÄÄ®¾ÂÅÄ¡ö	4348	14156	200603011200	
1200470	ÀÐ¼í¾ÂÅÄÄÌÊó½ê	4348	14157	195910019999	197804019999
1210000	°²ÊÌ»Ô°°Ä®	4330	14213	199407151200	
1210020	°²ÊÌ»ÔËÌ£²¾ò¡ö	4331	14211	200603011200	
1210130	ÀÖÊ¿»ÔÀôÄ®¡Êµì¡Ë¡ö	4333	14203	200207291200	201105121300
1210131	ÀÖÊ¿»ÔÀôÄ®¡ö	4333	14203	201105121300	
1210200	ÂìÀî»ÔÂçÄ®	4333	14155	199604011200	
1210220	ÂìÀî»Ô¿·Ä®¡ö	4333	14155	200606201200	
1210270	ÂìÀîÄÌÊó½ê	4334	14157	195810019999	999999999999
1210330	º½Àî»ÔÀ¾£¶¾ò¡Êµì¡Ë¡ö	4330	14154	200207291200	201105121300
1210331	º½Àî»ÔÀ¾£¶¾ò¡ö	4330	14154	201105121300	202105041200
1210332	º½Àî»ÔÀ¾£·¾ò¡ö	4330	14154	202105041200	
1210430	²Î»ÖÆâ»ÔËÜÄ®¡Êµì¡Ë¡ö	4331	14202	200207291200	201105121300
1210431	²Î»ÖÆâ»ÔËÜÄ®¡ö	4331	14202	201105121300	
1210530	Æà°æ¹¾Ä®Æà°æ¹¾¡Êµì¡Ë¡ö	4326	14153	200207291200	201105121300
1210531	Æà°æ¹¾Ä®Æà°æ¹¾¡Êµì£²¡Ë¡ö	4326	14153	201105121300	202405071200
1210532	Æà°æ¹¾Ä®Æà°æ¹¾¡ö	4326	14153	202405071200	
1210630	¾åº½ÀîÄ®¾åº½Àî¡Êµì¡Ë¡ö	4329	14159	200207291200	201105121300
1210631	¾åº½ÀîÄ®¾åº½Àî¡Êµì£²¡Ë¡ö	4329	14159	201105121300	201908271200
1210632	¾åº½ÀîÄ®¾åº½Àî¡ö	4329	14159	201908271200	
1210730	±º±±Ä®¥¦¥é¥¦¥¹¥Ê¥¤¡ö	4326	14149	200207291200	
1210830	¿·½½ÄÅÀîÄ®Ãæ±û¡Êµì¡Ë¡ö	4333	14153	200207291200	201105121300
